index,amps,time,delay,voltage_range,duration
0,"[[0.0006495678518700788, -5.4210752952755915e-05, 0.00010784479576771654, -0.00010861374261811025, 0.0003785140871062992, -0.0006497600885826773, -2.710505431213761e-20, -0.0004875123031496064, 0.000541146345964567, -0.00016263225885826776, 0.00043330155019685046, -2.710505431213761e-20, 0.000866218626968504, -0.00010842150590551186, 5.4018516240157485e-05, -0.00010842150590551182, 0.00010803703248031496, -0.0003246878075787402, 0.00016224778543307087, -0.000758181594488189, 0.000325072281003937, -0.000812392347440945, -0.00010842150590551188, -0.00037870632381889767, 0.00037889856053149613, -5.4018516240157485e-05, 0.0003246878075787402, 1.3552527156068805e-20, 0.0005955493356299213, -0.0005411463459645669, 0.0002706692913385827, -0.00043330155019685046, 0.00010861374261811023, -0.00010803703248031498, 0.000433109313484252, -0.0005955493356299213, 0.00027047705462598427, -0.0005413385826771653, 0.0001076525590551181, -0.0002162663016732284, 0.0005411463459645669, -0.0002164585383858268, 0.00032449557086614174, -0.0002164585383858268, 0.00048712782972440947, -0.000541146345964567, 5.440298966535433e-05, -0.0006499523252952757, 0.0002164585383858268, -5.401851624015746e-05, 0.0002168430118110236, -0.00032507228100393706, 0.00010765255905511812, -0.0007041630782480316, 0.0006499523252952756, -0.0007037786048228347, 5.401851624015746e-05, 0.0, 0.000486935593011811, -5.440298966535433e-05, 0.00048712782972440947, -0.0007581815944881891, 0.00027047705462598427, -0.0005415308193897639, 0.0002700925812007874, -0.00032507228100393706, 0.0004329170767716536, -0.00043310931348425206, 0.0006497600885826772, -0.00037889856053149613, 0.00032449557086614174, -1.3552527156068805e-20, 0.0001624400221456693, -0.00016244002214566933, 0.00027047705462598427, -0.00016224778543307087, 0.0005955493356299212, -0.0004871278297244095, -5.459522637795276e-05, -5.42107529527559e-05, 0.0002164585383858268, 5.401851624015747e-05, 0.000379283033956693, -0.0003790907972440946, 0.00048674335629921267, -0.00027066929133858273, 0.00010822926919291341, -0.00010765255905511814, 0.00016224778543307087, 0.0, 0.00010803703248031497, -0.0005413385826771655, 0.0005413385826771655, -0.0004873200664370079, 0.00027047705462598427, -0.0002164585383858268, -5.459522637795276e-05, -0.00010803703248031497, -0.0001082292691929134, -0.0002164585383858268, 0.0004329170767716536, -0.0003790907972440946, 0.00016205554872047247, -0.00037909079724409453, 0.0004873200664370079, -5.4210752952755915e-05, 0.00027028481791338587, -0.0005409541092519685, 0.00043291707677165354, -0.00043330155019685046, -2.710505431213761e-20, -0.0008667953371062993, 0.00010784479576771655, -0.00037909079724409453, 0.0005411463459645669, -0.0002166507750984252, 0.0005953570989173229, -0.0004327248400590552, 0.00016205554872047244, -0.0003248800442913386, 0.0001622477854330709, 5.42107529527559e-05, -0.0002164585383858268, -5.401851624015747e-05, 0.00037870632381889767, -0.00010803703248031498, -5.4595226377952816e-05, -0.00021665077509842523, 0.00043291707677165354, -0.00010803703248031497, 0.00048712782972440947, -0.0005415308193897639, 0.00021645853838582677, 0.0002166507750984252, 0.00027047705462598427, -0.0005953570989173229, 0.0002706692913385827, -1.3552527156068805e-20, 0.0003787063238188976, 0.0001624400221456693, 0.0005415308193897639, -0.00037909079724409453, -0.00016320896899606305, -0.0002706692913385827, 0.00016224778543307087, -0.0006495678518700788, 0.00032449557086614174, -5.40185162401575e-05, 0.0006497600885826773, -0.0006497600885826772, 0.0002164585383858268, -0.00027047705462598427, 0.00010861374261811026, -0.0003248800442913386, 0.00048693559301181107, -0.00027047705462598427, 0.000594972625492126, -0.00043310931348425206, 0.00021626630167322837, -0.00016224778543307087, 0.0004333015501968504, -0.00016205554872047247, 0.0004329170767716536, -0.00016224778543307087, 0.0007577971210629923, -0.0007033941313976379, 0.00037909079724409453, -0.00043272484005905514, -1.3552527156068805e-20, -5.4018516240157485e-05, 0.00010765255905511811, -0.00037909079724409453, 0.0005413385826771655, -0.000433109313484252, 0.00032468780757874014, -0.00027028481791338587, 0.00010822926919291339, -0.000433109313484252, 0.00021626630167322834, -1.9223671259843028e-07, 0.00016205554872047244, -0.00032449557086614174, 5.3826279527559054e-05, -0.00032449557086614174, 0.00010803703248031498, -0.00037889856053149613, 0.00021645853838582674, -0.0002164585383858268, 0.0008120078740157482, -0.00016244002214566933, -0.0001086137426181103, -0.00016244002214566933, 0.0003788985605314961, -0.00048712782972440947, 0.00016205554872047247, -5.382627952755908e-05, -1.9223671259840317e-07, -0.00016244002214566933, 0.0004871278297244094, -0.00048732006643700793, 0.00048712782972440947, -0.00037889856053149613, -0.00010842150590551184, -5.4210752952755915e-05, 0.0007579893577755907, -0.00048751230314960633, 0.00021626630167322837, 0.0002166507750984252, 0.00032449557086614174, -0.0006497600885826772, 0.000486935593011811, 0.0002168430118110236, 0.00032449557086614174, -0.0002164585383858268, 0.0002706692913385827, -0.0005413385826771653, -0.00016282449557086616, -0.00016244002214566927, 0.00027028481791338587, -5.421075295275593e-05, 0.0006499523252952756, -0.0002706692913385828, -0.00021665077509842515, -0.00016244002214566933, 0.0005413385826771655, -0.0003246878075787402, 0.00032468780757874014, -0.00021684301181102366, 0.00043291707677165354, -0.0005417230561023623, 0.00010765255905511811, -0.0004327248400590552, 0.0005411463459645669, -1.3552527156068805e-20, 0.0005417230561023623, -0.00021684301181102366, 0.0005413385826771655, 5.3826279527559054e-05, 0.0005413385826771655, 0.00032507228100393706, 0.0014079416830708662, 0.0014621524360236224, 0.0026001937746062995, 0.0021121047613188977, 0.0033585676058070866, 0.003195935346948819, 0.004062730684055119, 0.003683255413385827, 0.00460464597687008, 0.004550435223917322, 0.005363019808070867, 0.004333784448818897, 0.00514656126968504, 0.0047670859990157485, 0.005308809055118112, 0.004442205954724409, 0.004929526021161418, 0.0035206231545275592, 0.004225555179625984, 0.002979092335137796, 0.0029790923351377956, 0.002004259965551181, 0.0021666999876968508, 0.0007577971210629923, 0.0007039708415354332, -0.0003788985605314961, 0.00010822926919291337, -0.0012456938976377954, -0.0008122001107283467, -0.002600001537893701, -0.0022209107406496063, -0.002654212290846457, -0.0031417245939960635, -0.004116941437007874, -0.0037372739296259844, -0.005254790538877953, -0.005146369032972441, -0.006446850393700788, -0.0065552718996063, -0.008289054810531498, -0.009372500922736221, -0.011322934608759843, -0.012515378937007875, -0.014953132689468506, -0.015982560285433073, -0.017987204724409452, -0.018041415477362207, -0.017824764702263782, -0.015711506520669292, -0.014573849655511813, -0.010889825295275593, -0.00839728407972441, -0.005471633550688977, -0.003304741326279528, -0.0008127768208661418, 0.0007039708415354332, 0.002654212290846457, 0.0035211998646653554, 0.004387802965059056, 0.004062730684055119, 0.00503794752706693, 0.0033583753690944887, 0.0036836398868110246, 0.002545790784940945, 0.002708230807086615, 0.0015705739419291339, 0.0020042599655511815, 0.0008118156373031496, 0.0012453094242125984, 0.00027105376476377953, 0.0011372723917322837, 0.0007579893577755905, 0.0012995201771653544, 0.0007033941313976378, 0.001787224717027559, 0.001895646222933071, 0.0028166523129921264, 0.0027082308070866144, 0.003033110851377953, 0.003141532357283465, 0.004333784448818898, 0.003954309178149607, 0.004496224470964567, 0.004333592212106299, 0.004875315268208662, 0.004116941437007874, 0.004929910494586614, 0.004550435223917323, 0.004712875246062992, 0.004387802965059055, 0.005579478346456694, 0.00514656126968504, 0.0068259411909448835, 0.006392447404035434, 0.007801158033956694, 0.008667953371062994, 0.01078140378937008, 0.011973079170767717, 0.014844711183562993, 0.016362035556102366, 0.01885400006151575, 0.020208499938484253, 0.021075679749015752, 0.02069639671505906, 0.01972098763533465, 0.016849355622539374, 0.013706862081692915, 0.009155850147637798, 0.005742495078740158, -0.0004873200664370081, -0.0052551750123031515, -0.010456139271653543, -0.013164946788877953, -0.017661940206692914, -0.018691367802657483, -0.02010007843257874, -0.02010007843257874, -0.019937830647145674, -0.018420506274606303, -0.016632704847440945, -0.013706862081692915, -0.011973463644192914, -0.009264079416830712, -0.007801350270669293, -0.005092158280019686, -0.00444220595472441, -0.0028708630659448823, -0.002221102977362205, -0.0010286586491141734, -0.0008666031003937009, 5.42107529527559e-05, -0.00010803703248031498, 0.0010286586491141734, 0.00016205554872047247, 0.00027047705462598427, 0.00010822926919291332, 0.001137080155019685, 0.0007039708415354332, 0.0010286586491141732, 0.00043291707677165354, 0.001136887918307087, 0.0004871278297244094, 0.0007579893577755907, 0.0001082292691929134, 0.000866218626968504, 0.0005413385826771653, 0.0008123923474409449, -0.00021607406496062994, 0.0004875123031496064, -0.000974640132874016, 0.00027086152805118113, -0.0005953570989173229, -0.00016244002214566933, -0.00027086152805118113, -0.00021665077509842526, -0.000758566067913386, 5.401851624015742e-05, -0.00048751230314960633, -1.3552527156068805e-20, -0.0008662186269685041, 0.00021607406496062994, -0.000866218626968504, 0.0001624400221456693, -0.00032507228100393706, 5.4210752952755874e-05, -0.0005413385826771655, 0.00016186331200787404, -0.00048732006643700793, 0.00010784479576771654, -0.0001082292691929134, 0.000161863312007874, -0.0005417230561023623, 0.0005413385826771653, -0.0004333015501968504, 5.3826279527559054e-05, -0.0005417230561023623, 0.0, -0.0003788985605314961, -0.00021703524852362212, -0.00037851408710629927, 0.0002706692913385827, -0.0008666031003937008, -0.000541146345964567, -0.0008122001107283465, -3.8447342519686055e-07, -0.0007579893577755907, -5.421075295275593e-05, -0.00027086152805118113, -0.00010842150590551188, -0.00027047705462598427, -3.8447342519688766e-07, 0.0001084215059055118, 0.0005955493356299213, 0.0002166507750984252, 0.0007037786048228347, 0.0002164585383858268, 0.0008120078740157481, 0.00027105376476377953, 0.00027047705462598427, -1.9223671259843028e-07, 0.00048693559301181107, 0.0004329170767716536, 0.0007577971210629921, 0.00048712782972440947, 0.0011370801550196852, 0.0007583738312007876, 0.00021645853838582674, 0.00032430333415354334, 0.0010288508858267717, 0.0008658341535433071, 0.0013537309301181102, 0.0006495678518700788, 0.0014081339197834645, 0.0007581815944881891, 0.0012995201771653544, 0.0005953570989173228, 0.0014079416830708662, 0.0008122001107283465, 0.001353923166830709, 0.000433109313484252, 0.0014621524360236224, 0.0006497600885826772, 0.0007039708415354331, 0.0005953570989173228, 0.0010288508858267715, 0.0004871278297244095, 0.001191290907972441, 0.0006495678518700788, 0.0008662186269685041, 0.00032488004429133866, 0.000379283033956693, -0.0005413385826771655, 0.0002166507750984252, -0.00027047705462598427, -5.440298966535433e-05, -0.0004329170767716536, 0.00048693559301181107, -0.000433109313484252, 0.0, -0.00037870632381889767, 0.00010803703248031493, -0.0009744478961614175, 0.00016205554872047247, -0.0003248800442913386, 0.00010784479576771654, -0.000487320066437008, -0.00043310931348425206, -0.0005409541092519685, -0.0004329170767716536, -0.00037889856053149613, 0.00037909079724409453, -0.00043310931348425206, 0.00027047705462598427, -1.9223671259844383e-07, 0.00037889856053149613, 5.42107529527559e-05, 0.0001620555487204724, 5.401851624015747e-05, 0.0005409541092519685, -5.4018516240157485e-05, 0.00043291707677165354, -0.000487320066437008, 0.00010784479576771654, -0.00037870632381889767, 0.0006493756151574803, -5.40185162401575e-05, 0.0007037786048228347, -0.00010842150590551179, 0.00048674335629921256, -0.00010784479576771655, 0.0001622477854330709, -5.42107529527559e-05, 0.00016224778543307087, -0.00021665077509842526, 0.0007035863681102363, -5.401851624015747e-05, 0.0008664108636811025, -0.00037870632381889767, 0.00021626630167322837, -0.0004329170767716536, 0.00032468780757874014, -5.401851624015746e-05, 0.00043291707677165354, -1.3552527156068805e-20, 0.0005953570989173228, -0.00043310931348425206, 0.0003246878075787402, -0.00021665077509842526, 5.363404281496064e-05, 0.0001628244955708662, 0.0006493756151574804, 0.0003794752706692914, 0.0008122001107283465, -0.0004333015501968504, -1.9223671259844383e-07, -0.00037870632381889767, -0.00016301673228346465, -0.00043310931348425206, 0.0001620555487204724, -0.0006497600885826772, 0.00016224778543307087, -0.000812392347440945, -0.000379283033956693, -0.0002706692913385827, -1.3552527156068805e-20, -0.0005953570989173228, -0.00016244002214566933, -0.00048693559301181107, 0.00010803703248031497, -0.000866603100393701, 0.00016205554872047247, -0.0008120078740157482, -5.440298966535433e-05, -0.00048712782972440947, 0.00021626630167322834, -0.000866603100393701, 0.0002162663016732283, -0.00037909079724409453, 5.4018516240157444e-05, -0.0008120078740157481, -0.00048693559301181107, -0.0008122001107283465, 5.3826279527559014e-05, -0.0012456938976377957, -0.00016282449557086624, -0.001299712413877953, -0.00037909079724409453, -0.0008122001107283465, -0.00032507228100393706, -0.0004871278297244095, 5.382627952755904e-05, -0.0005955493356299213, -5.4402989665354345e-05, -0.001245501660925197, -0.00016263225885826773, -0.0005955493356299213, -5.421075295275593e-05, -0.0004871278297244095, 0.0002164585383858268, -0.0006499523252952757, 0.00021645853838582677, -0.000379283033956693, -0.0002708615280511812, -0.0007037786048228348, -0.0002162663016732284, -5.4018516240157485e-05, 0.00032430333415354334, -0.0005419152928149607, 0.0003246878075787402, -0.0007037786048228348, -0.00021665077509842526, -0.00043310931348425206, -0.0002706692913385827, -0.00021703524852362206, 0.0003787063238188976, -0.00048693559301181107, 0.0002164585383858268, -0.00032468780757874014, -5.767101377952637e-07, -0.00027066929133858273, 0.0003787063238188976, -1.3552527156068805e-20, 0.0005953570989173228, -0.0004336860236220473, 0.0002164585383858268, -0.00010842150590551182, 0.00021703524852362206, -0.00032488004429133866, 0.00032488004429133866, -5.440298966535433e-05, 0.0004873200664370079, -0.00010842150590551182, 0.00037889856053149613, 5.401851624015747e-05, 0.00010803703248031497, -0.0004329170767716536, 0.00048693559301181107, -0.00016263225885826773, 0.0009200449064960632, 0.0001624400221456693, 0.0011368879183070867, 1.9223671259843028e-07, 0.0006497600885826772, 0.00027086152805118113, 0.0005953570989173229, 0.00010822926919291335, 0.0010286586491141734, 0.0003785140871062992, 0.0010826771653543307, 0.0003790907972440945, 0.00027047705462598427, 0.0002164585383858268, 0.000812007874015748, -0.0002166507750984252, 0.000974640132874016, 0.00043291707677165354, 0.00048712782972440947, -0.0002164585383858268, 0.00016205554872047247, -0.000541146345964567, 0.0004867433562992126, -0.0007035863681102363, 0.00010803703248031496, -0.0001624400221456693, 0.00032468780757874014, -0.0004329170767716536, -0.00010919045275590556, -0.0009748323695866143, 0.00016244002214566933, -0.0004329170767716536, 0.000486935593011811, -0.0004873200664370079, 0.00010822926919291341, -0.00021626630167322837, 0.0002164585383858268, -0.00037870632381889767, 0.00010803703248031497, -0.00043310931348425206, 0.0005411463459645669, -0.000541146345964567, 0.0005413385826771653, 5.421075295275593e-05, -0.00010842150590551178, -0.0005413385826771653, 0.0004325326033464567, -0.00027047705462598427, 0.0001624400221456693, 0.00032468780757874014, 0.00021645853838582677, -0.0005415308193897639, 0.00016244002214566933, -0.0003790907972440946, -0.000379283033956693, 0.00016224778543307087, 0.000812007874015748, -0.00016244002214566933, 0.0010828694020669294, -0.000433109313484252, 0.00048732006643700793, 0.00016224778543307087, 0.000594972625492126, 0.00016205554872047247, 0.0005955493356299213, 5.382627952755904e-05, 0.0005957415723425197, -5.42107529527559e-05, 0.000541146345964567, 0.0002706692913385827, 0.0003785140871062992, 0.0001082292691929134, 0.001245501660925197, 0.0002706692913385827, 0.0007577971210629921, 0.00037909079724409453, 0.0005953570989173228, 0.00016224778543307087, 0.0005953570989173229, -0.00010861374261811026, 0.0008664108636811025, 0.0005955493356299213, 0.0010832538754921262, 0.00016282449557086613, 0.0008120078740157481, -0.00010803703248031496, 0.0006489911417322835, 0.0002166507750984252, 0.0010288508858267717, -0.00027086152805118113, 0.0007035863681102363, -0.00027066929133858273, -5.478746309055118e-05, -0.00048712782972440947, 5.42107529527559e-05, -0.0002706692913385827, -0.0005415308193897639, -0.0005955493356299213, 0.00032507228100393706, -0.0009748323695866143, -0.00021703524852362212, -0.0007577971210629923, -5.42107529527559e-05, -0.0004871278297244095, 0.0003788985605314961, -0.0005953570989173229, -0.00016244002214566936, -0.0008666031003937008, -0.00043349378690944886, -0.0013537309301181106, -0.00032526451771653546, -0.0010286586491141732, -0.0007041630782480316, -0.0005951648622047245, 0.0001082292691929134, -0.0008664108636811024, -0.00010784479576771654, -0.0006497600885826773, -0.00016263225885826773, -0.0010290431225393702, -0.0004875123031496064, -0.001083253875492126, -0.0005415308193897639, -0.0013539231668307087, -0.00092042937992126, -0.001136887918307087, -0.0002702848179133859, -0.00021684301181102366, 0.000161863312007874, -0.0005955493356299213, 0.00010822926919291339, -0.00048732006643700793, -0.00021684301181102366, -0.0009748323695866143, -0.0002164585383858268, -0.00021665077509842523, 0.00043291707677165354, -0.0002166507750984252, -5.440298966535436e-05, -0.00021626630167322834, -0.00010861374261811026, -0.00027086152805118113, 0.000433109313484252, -0.00010842150590551184, 0.0003787063238188976, -0.0008118156373031496, 0.0001082292691929134, -0.0008125845841535433, 0.00032449557086614174, -0.0005413385826771653, 0.00016224778543307087, 2.710505431213761e-20, 0.0007581815944881891, -0.0005413385826771653, 0.00027047705462598427, -0.0002164585383858268, -0.0004334937869094489, -0.0001624400221456693, 0.0008123923474409449, 0.00016224778543307087, 0.0010828694020669292, 0.0005417230561023623, 0.0009744478961614175, -5.363404281496064e-05, 0.00021665077509842523, -5.440298966535433e-05, 0.0009202371432086615, 5.401851624015747e-05, 0.00021645853838582674, 0.00016263225885826773, 0.0007583738312007875, -5.440298966535433e-05, 0.0007037786048228348, -0.00032507228100393706, 0.0003246878075787402, -0.00027086152805118113, 0.00092042937992126, 5.4018516240157485e-05, 0.0003788985605314961, -0.0002166507750984252, 0.00016224778543307092, 5.382627952755904e-05]]",1708114951.3907118,,,
